issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page_url,is_society_journal,linkedin_url,society_organization,society_organization_url,twitter_page_url,wikidata_url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058-9813,Progress in pediatric cardiology,,http://www.elsevier.com/journals/progress-in-pediatric-cardiology/1058-9813/guide-for-authors,https://www.journals.elsevier.com/progress-in-pediatric-cardiology/editorial-board,,https://www.journals.elsevier.com/progress-in-pediatric-cardiology,TRUE,,Society of Pediatric Cardiology Training Program Directors,http://www.spctpd.com/,,https://www.wikidata.org/wiki/Q27714610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-3646,NFS journal,,http://www.elsevier.com/journals/nfs-journal/2352-3646/guide-for-authors,https://www.journals.elsevier.com/nfs-journal/editorial-board,,https://www.journals.elsevier.com/nfs-journal,TRUE,,Society of Nutrition and Food Science,http://www.snfs.org/,https://twitter.com/nfs_journal,https://www.wikidata.org/wiki/Q50817119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051-0443,Journal of vascular and interventional radiology,,https://www.elsevier.com/journals/journal-of-vascular-and-interventional-radiology/1051-0443/guide-for-authors,https://www.journals.elsevier.com/journal-of-vascular-and-interventional-radiology/editorial-board,https://twitter.com/jvirmedia?lang=en,https://www.journals.elsevier.com/journal-of-vascular-and-interventional-radiology,TRUE,https://www.linkedin.com/in/jvir-media-b68b488a,Society of Interventional Radiology,https://www.sirweb.org/,https://twitter.com/jvirmedia?lang=en,https://www.wikidata.org/wiki/Q15766548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0090-8258,Gynecologic oncology,,http://www.elsevier.com/journals/gynecologic-oncology/0090-8258/guide-for-authors,https://www.journals.elsevier.com/gynecologic-oncology/editorial-board,,https://www.journals.elsevier.com/gynecologic-oncology,TRUE,,Society of Gynecologic Oncology,http://www.sgo.org/,,https://www.wikidata.org/wiki/Q5625182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-5789,Gynecologic oncology reports,,http://www.elsevier.com/journals/gynecologic-oncology-reports/2352-5789/guide-for-authors,https://www.journals.elsevier.com/gynecologic-oncology-reports/editorial-board,,https://www.journals.elsevier.com/gynecologic-oncology-reports,TRUE,,Society of Gynecologic Oncology,http://www.sgo.org/,https://twitter.com/gynoncjnls,https://www.wikidata.org/wiki/Q27726321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0010-7824,Contraception,,https://www.elsevier.com/journals/contraception/0010-7824/guide-for-authors,https://www.journals.elsevier.com/contraception/editorial-board,,https://www.journals.elsevier.com/contraception,TRUE,,Society of Family Planning,https://www.societyfp.org/,https://twitter.com/ContraceptionJL?,https://www.wikidata.org/wiki/Q122224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213-333X,Journal of vascular surgery,Journal of Vascular Surgery: Venous and Lymphatic Disorders,http://www.elsevier.com/journals/journal-of-vascular-surgery-venous-and-lymphatic-disorders/2213-333x/guide-for-authors,https://www.journals.elsevier.com/journal-of-vascular-surgery-venous-and-lymphatic-disorders/editorial-board,,https://www.journals.elsevier.com/journal-of-vascular-surgery-venous-and-lymphatic-disorders,TRUE,,Society for Vascular Surgery,http://www.vascularweb.org/,,https://www.wikidata.org/wiki/Q27724812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666-3503,JVS-vascular science,,http://www.elsevier.com/journals/jvs-vascular-science/2666-3503/guide-for-authors,https://www.journals.elsevier.com/jvs-vascular-science/editorial-board,,https://www.journals.elsevier.com/jvs-vascular-science,FALSE,,Society for Vascular Surgery,http://www.vascularweb.org/,,https://www.wikidata.org/wiki/Q96720603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062-0303,Journal of vascular nursing,,http://www.elsevier.com/journals/journal-of-vascular-nursing/1062-0303/guide-for-authors,https://www.journals.elsevier.com/journal-of-vascular-nursing/editorial-board,,https://www.journals.elsevier.com/journal-of-vascular-nursing,TRUE,,Society for Vascular Nursing,http://www.svnnet.org/,,https://www.wikidata.org/wiki/Q15751922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0022-4405,Journal of school psychology,,http://www.elsevier.com/journals/journal-of-school-psychology/0022-4405/guide-for-authors,https://www.journals.elsevier.com/journal-of-school-psychology/editorial-board,https://www.facebook.com/JournalofSchoolPsychology/,https://www.journals.elsevier.com/journal-of-school-psychology,TRUE,,Society for the Study of School Psychology,https://www.sssp-research.org/,https://twitter.com/jofschoolpsych,https://www.wikidata.org/wiki/Q15764536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213-2317,Redox biology,,http://www.elsevier.com/journals/redox-biology/2213-2317/guide-for-authors,https://www.journals.elsevier.com/redox-biology/editorial-board,,https://www.journals.elsevier.com/redox-biology,TRUE,,Society for Redox Biology and Medicine; Society for Free Radical Research-Europe,http://www.sfrbm.org/; http://www.sfrr-europe.org/,,https://www.wikidata.org/wiki/Q27724751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1526-4114,Caring for the ages,,https://NotAvailable,https://www.journals.elsevier.com/caring-for-the-ages/editorial-board,https://www.facebook.com/caringfortheages/,https://www.journals.elsevier.com/caring-for-the-ages,TRUE,,Society for Post-Acute and Long-Term Care Medicine,https://paltc.org,https://twitter.com/caring4theages,https://www.wikidata.org/wiki/Q73542367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1499-4046,Journal of nutrition education and behavior,,http://www.elsevier.com/journals/journal-of-nutrition-education-and-behavior/1499-4046/guide-for-authors,https://www.journals.elsevier.com/journal-of-nutrition-education-and-behavior/editorial-board,https://www.facebook.com/JNEBorg/,https://www.journals.elsevier.com/journal-of-nutrition-education-and-behavior,TRUE,,Society for Nutrition Education and Behavior,http://www.sneb.org/,https://twitter.com/jnebonline,https://www.wikidata.org/wiki/Q15757305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888-613X,International journal of approximate reasoning,,http://www.elsevier.com/journals/international-journal-of-approximate-reasoning/0888-613x/guide-for-authors,https://www.journals.elsevier.com/international-journal-of-approximate-reasoning/editorial-board,,https://www.journals.elsevier.com/international-journal-of-approximate-reasoning,FALSE,,Society for Imprecise Probability: Theories and Applications (SIPTA); Beliefs functions and Applications Society (BFAS).,http://www.sipta.org/; http://www.bfasociety.org/,,https://www.wikidata.org/wiki/Q15751588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094-2025,Review of economic dynamics,,http://www.elsevier.com/journals/review-of-economic-dynamics/1094-2025/guide-for-authors,https://www.journals.elsevier.com/review-of-economic-dynamics/editorial-board,,https://www.journals.elsevier.com/review-of-economic-dynamics,TRUE,,Society for Economic Dynamics,http://www.economicdynamics.org/,https://twitter.com/revecondyn?lang=en,https://www.wikidata.org/wiki/Q4048216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347-4421,Journal of Bioscience and Bioengineering,,http://www.elsevier.com/journals/journal-of-bioscience-and-bioengineering/1389-1723/guide-for-authors,https://www.journals.elsevier.com/journal-of-bioscience-and-bioengineering/editorial-board,,https://www.journals.elsevier.com/journal-of-bioscience-and-bioengineering,TRUE,,"Society for Biotechnology, Japan",http://www.sbj.or.jp/e/,,https://www.wikidata.org/wiki/Q15755170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0018-506X,Hormones and behavior,,http://www.elsevier.com/journals/hormones-and-behavior/0018-506x/guide-for-authors,https://www.journals.elsevier.com/hormones-and-behavior/editorial-board,,https://www.journals.elsevier.com/hormones-and-behavior,TRUE,,Society for Behavioral Neuroendocrinology,http://www.sbne.org/,,https://www.wikidata.org/wiki/Q15760887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054-139X,Journal of adolescent health,,http://www.elsevier.com/journals/journal-of-adolescent-health/1054-139x/guide-for-authors,https://www.journals.elsevier.com/journal-of-adolescent-health/editorial-board,https://www.facebook.com/Journal-of-Adolescent-Health-174641356020192/,https://www.journals.elsevier.com/journal-of-adolescent-health,FALSE,,Society for Adolescent Health and Medicine,http://www.adolescenthealth.org/,https://twitter.com/jadoleshealth?lang=en,https://www.wikidata.org/wiki/Q15716374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477-5131,Journal of pediatric urology,,http://www.elsevier.com/journals/journal-of-pediatric-urology/1477-5131/guide-for-authors,https://www.journals.elsevier.com/journal-of-pediatric-urology/editorial-board,,https://www.journals.elsevier.com/journal-of-pediatric-urology,TRUE,https://www.linkedin.com/company/journal-of-pediatric-urology,Societies From the Global Field of Pediatric Urology,https://www.jpurol.com/content/societyinfo,https://twitter.com/jpurology,https://www.wikidata.org/wiki/Q15751987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0003-4487,Annales médico-psychologiques,,http://www.elsevier.com/journals/annales-medico-psychologiques/0003-4487/guide-for-authors,https://www.journals.elsevier.com/annales-medico-psychologiques/editorial-board,,https://www.journals.elsevier.com/annales-medico-psychologiques,TRUE,,Société Médico-Psychologique,https://medicopsy.com/,,https://www.wikidata.org/wiki/Q564390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0007-4551,Bulletin du cancer,,https://www.elsevier.com/journals/bulletin-du-cancer/0007-4551/guide-for-authors,https://www.journals.elsevier.com/bulletin-du-cancer/editorial-board,,https://www.journals.elsevier.com/bulletin-du-cancer,TRUE,,Société française du Cancer,https://sfc.asso.fr/,,https://www.wikidata.org/wiki/Q26853996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0924-4212,Bulletin du cancer,,http://www.elsevier.com/journals/bulletin-du-cancer/0007-4551/guide-for-authors,https://www.journals.elsevier.com/bulletin-du-cancer/editorial-board,,https://www.journals.elsevier.com/bulletin-du-cancer,TRUE,,Société française du Cancer,https://sfc.asso.fr/,,https://www.wikidata.org/wiki/Q26853996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0168-6054,Annales de réadaptation et de médecine physique,,,,,https://www.journals.elsevier.com/annales-de-readaptation-et-de-medecine-physique,TRUE,,Société française de réadaptation et de médecine physique (Sofmer),,,https://www.wikidata.org/wiki/Q26842856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0222-9617,Neuropsychiatrie de l'enfance et de l'adolescence,,http://www.elsevier.com/journals/neuropsychiatrie-de-lenfance-et-de-ladolescence/0222-9617/guide-for-authors,https://www.journals.elsevier.com/neuropsychiatrie-de-lenfance-et-de-ladolescence/editorial-board,,https://www.journals.elsevier.com/neuropsychiatrie-de-lenfance-et-de-ladolescence,TRUE,,Société française de psychiatrie de l'enfant et de l'adolescent,,,https://www.wikidata.org/wiki/Q27712280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0242-6498,Annales de pathologie,,http://www.elsevier.com/journals/annales-de-pathologie/0242-6498/guide-for-authors,https://www.journals.elsevier.com/annales-de-pathologie/editorial-board,https://www.facebook.com/Annales-de-Pathologie-124488255052897/,https://www.journals.elsevier.com/annales-de-pathologie,TRUE,,Société Française de Pathologie; Société Française de Cytologie Clinique,http://www.sfpathol.org/; https://francesfcc.org/,https://twitter.com/annpathol,https://www.wikidata.org/wiki/Q15753552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1878-6529,La Revue de médécine légale,,http://www.elsevier.com/journals/la-revue-de-medecine-legale/1878-6529/guide-for-authors,https://www.journals.elsevier.com/la-revue-de-medecine-legale/editorial-board,,https://www.journals.elsevier.com/la-revue-de-medecine-legale,TRUE,,Société Française de Médecine Légale,https://sfml-asso.fr/en,,https://www.wikidata.org/wiki/Q63882967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1877-0517,Revue de chirurgie orthopédique et traumatologique,,http://www.elsevier.com/journals/revue-de-chirurgie-orthopedique-et-traumatologique/1877-0517/guide-for-authors,https://www.journals.elsevier.com/revue-de-chirurgie-orthopedique-et-traumatologique/editorial-board,,https://www.journals.elsevier.com/revue-de-chirurgie-orthopedique-et-traumatologique,TRUE,,Société Française de Chirurgie Orthopédique et Traumatologique (SOFCOT),http://www.sofcot.fr/,,https://www.wikidata.org/wiki/Q56786130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0300-9084,Biochimie,,http://www.elsevier.com/journals/biochimie/0300-9084/guide-for-authors,https://www.journals.elsevier.com/biochimie/editorial-board,https://www.facebook.com/profile.php?id=150569508294307,https://www.journals.elsevier.com/biochimie,TRUE,,Société Française de Biochimie et Biologie Moléculaire,https://www.sfbbm.fr/index.php?lang=en,,https://www.wikidata.org/wiki/Q2904035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1879-7261,Annales françaises d'oto-rhino-laryngologie et de pathologie cervico-faciale,,http://www.elsevier.com/journals/annales-francaises-doto-rhino-laryngologie-et-de-pathologie-cervico-faciale/1879-7261/guide-for-authors,https://www.journals.elsevier.com/annales-francaises-doto-rhino-laryngologie-et-de-pathologie-cervico-faciale/editorial-board,,https://www.journals.elsevier.com/annales-francaises-doto-rhino-laryngologie-et-de-pathologie-cervico-faciale,FALSE,,Société Française d'ORL et de chirurgie de la face et du cou,https://www.sforl.org/,,https://www.wikidata.org/wiki/Q68171688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352-5800,Anesthésie & réanimation,,http://www.elsevier.com/journals/anesthesie-and-reanimation/2352-5800/guide-for-authors,https://www.journals.elsevier.com/anesthesie-and-reanimation/editorial-board,,https://www.journals.elsevier.com/anesthesie-and-reanimation,TRUE,,Société Française d'Anesthésie et de Réanimation,http://www.sfar.org/,,https://www.wikidata.org/wiki/Q68171697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776-9817,Imagerie de la femme,,http://www.elsevier.com/journals/imagerie-de-la-femme/1776-9817/guide-for-authors,https://www.journals.elsevier.com/imagerie-de-la-femme/editorial-board,,https://www.journals.elsevier.com/imagerie-de-la-femme,TRUE,,Société d'Imagerie de la Femme,http://www.imageriedelafemme.org/,https://twitter.com/sifemf,https://www.wikidata.org/wiki/Q64547520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1888-9891,Revista de psiquiatría y salud mental,,http://www.elsevier.com/journals/revista-de-psiquiatria-y-salud-mental/1888-9891/guide-for-authors,https://www.journals.elsevier.com/revista-de-psiquiatria-y-salud-mental/editorial-board,,https://www.journals.elsevier.com/revista-de-psiquiatria-y-salud-mental,TRUE,,Sociedad Española de Psiquiatría; Sociedad Española de Psiquiatría Biológica,http://www.sepsiq.org/; https://sepb.es/,,https://www.wikidata.org/wiki/Q63883025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0001-6519,Acta otorrinolaringológica española,,http://www.elsevier.com/journals/acta-otorrinolaringologica-espanola/0001-6519/guide-for-authors,https://www.journals.elsevier.com/acta-otorrinolaringologica-espanola/editorial-board,,https://www.journals.elsevier.com/acta-otorrinolaringologica-espanola,FALSE,,Sociedad Española de Otorrinolaringología y Patología Cérvico-Facial,https://seorl.net/,,https://www.wikidata.org/wiki/Q15755246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2173-5808,Neurología,,http://www.elsevier.com/journals/neurologia-english-edition/2173-5808/guide-for-authors,https://www.journals.elsevier.com/neurologia-english-edition/editorial-board,,https://www.journals.elsevier.com/neurologia-english-edition,FALSE,,Sociedad Española de Neurología (Spanish Neurology Society),,,https://www.wikidata.org/wiki/Q53953056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0213-4853,Neurología,,http://www.elsevier.com/journals/neurologia/0213-4853/guide-for-authors,https://www.journals.elsevier.com/neurologia/editorial-board,,https://www.journals.elsevier.com/neurologia,TRUE,,Sociedad Española de Neurología (Spanish Neurology Society),,,https://www.wikidata.org/wiki/Q26841855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130-1473,Neurocirugía,,http://www.elsevier.com/journals/neurocirugia/1130-1473/guide-for-authors,https://www.journals.elsevier.com/neurocirugia/editorial-board,,https://www.journals.elsevier.com/neurocirugia,TRUE,,Sociedad Española de Neurocirugía,https://senec.es/,,https://www.wikidata.org/wiki/Q27717247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0211-139X,Revista española de geriatría y gerontología,,http://www.elsevier.com/journals/revista-espanola-de-geriatria-y-gerontologia/0211-139x/guide-for-authors,https://www.journals.elsevier.com/revista-espanola-de-geriatria-y-gerontologia/editorial-board,,https://www.journals.elsevier.com/revista-espanola-de-geriatria-y-gerontologia,TRUE,,Sociedad Española de Geriatría y Gerontología (Spanish Society of Geriatrics and Gerontology) (SEGG),https://www.segg.es/,,https://www.wikidata.org/wiki/Q27717716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529-9840,Enfermería intensiva,,http://www.elsevier.com/journals/enfermeria-intensiva-english-edition/2529-9840/guide-for-authors,https://www.journals.elsevier.com/enfermeria-intensiva-english-edition/editorial-board,,https://www.journals.elsevier.com/enfermeria-intensiva-english-edition,TRUE,,Sociedad Española de Enfermería Intensiva y Unidades Coronarias,https://seeiuc.org/,https://twitter.com/enferintensiva,https://www.wikidata.org/wiki/Q96698536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
