issn,journal_title,accurate_title,author_instructions,editorial_board,facebook_url,home_page,linkedin_url,society_organization_1,society_organization_2,society_organization_link_1,society_organization_link_2,society_organization_3,society_organization_link_3,twitter_url,wikidata_url
0971-8524,"Gender, technology and development",,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rgtd20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rgtd20,https://www.facebook.com/GenderTechnologyandDevelopment,https://www.tandfonline.com/toc/rgtd20/current,,Asian Institute of Technology,,http://www.ait.ac.th/,,,,,https://www.wikidata.org/wiki/Q15757342
0897-4438,Journal of international food & agribusiness marketing,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wifa20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wifa20,,https://www.tandfonline.com/toc/wifa20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764447
1075-8216,Problems of post-communism,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=mppc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=mppc20,https://www.facebook.com/Problems-of-Post-Communism-260158656983/,https://www.tandfonline.com/toc/mppc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7246978
1948-8289,Journal of enterprise transformation,,,,,https://www.tandfonline.com/toc/ujet20/current,,,,,,,,,https://www.wikidata.org/wiki/Q63871699
1092-6488,Metaphor and symbol,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hmet20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hmet20,,https://www.tandfonline.com/toc/hmet20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15752522
0031-322X,Patterns of prejudice,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rpop20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rpop20,,https://www.tandfonline.com/toc/rpop20/current,,,,,,,,https://twitter.com/pop_jrnl,https://www.wikidata.org/wiki/Q7148412
0256-0046,Critical arts,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rcrc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rcrc20,,https://www.tandfonline.com/toc/rcrc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q5186596
0883-7570,Journal of hospital marketing,,,,,https://www.tandfonline.com/toc/wzhm20/current,,,,,,,,,
0929-6174,Journal of quantitative linguistics,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=njql20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=njql20,,https://www.tandfonline.com/toc/njql20/current,,International Quantitative Linguistics Association (IQLA),,http://www.iqla.org/,,,,,https://www.wikidata.org/wiki/Q15750710
1369-183X,Journal of ethnic and migration studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cjms20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cjms20,,https://www.tandfonline.com/toc/cjms20/current,,,,,,,,,https://www.wikidata.org/wiki/Q6295172
2379-3406,Whiteness and education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rree20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rree20,,https://www.tandfonline.com/toc/rree20/current,,,,,,,,https://twitter.com/whitenessedjnl,https://www.wikidata.org/wiki/Q63871820
1362-5179,Cultural values,,,,,,,,,,,,,,
1082-6068,Preparative biochemistry & biotechnology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=lpbb20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=lpbb20,,https://www.tandfonline.com/toc/lpbb20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15753409
1525-2019,Journal of interactive advertising,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ujia20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ujia20,,https://www.tandfonline.com/toc/ujia20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15763923
1360-6719,Managing leisure,,,,,https://www.tandfonline.com/toc/rmle20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15760424
0301-4460,Annals of Human Biology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iahb20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=iahb20,,https://www.tandfonline.com/toc/iahb20/current,,Society for the Study of Human Biology,,https://www.sshb.org/,,,,https://twitter.com/AnnalsHumanBio,https://www.wikidata.org/wiki/Q1954988
1741-5977,Inverse problems in science & engineering,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=gipe20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=gipe20,,https://www.tandfonline.com/toc/gipe20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15753745
2159-8312,International critical thought,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rict20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rict20,,https://www.tandfonline.com/toc/rict20/current,,Chinese Academy of Social Sciences (CASS),,http://english.cssn.cn/,,,,,https://www.wikidata.org/wiki/Q63871660
1090-3127,Prehospital emergency care,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ipec20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ipec20,,https://www.tandfonline.com/toc/ipec20/current,,,,,,,,,https://www.wikidata.org/wiki/Q7239978
2055-1940,Sound studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rfso20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rfso20,,https://www.tandfonline.com/toc/rfso20/current,,,,,,,,,https://www.wikidata.org/wiki/Q53954431
2001-7022,Translational developmental psychiatry,,,,https://facebook.com/TDPJournal/,https://www.tandfonline.com/toc/ztdp20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27725468
1360-2365,The journal of architecture,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjar20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjar20,,https://www.tandfonline.com/toc/rjar20/current,,Royal Institute of British Architects (RIBA),,https://www.architecture.com/Explore/Home.aspx,,,,,https://www.wikidata.org/wiki/Q15734616
2331-2025,Cogent biology,,,,,https://www.tandfonline.com/toc/oabi20/current,,,,,,,,,https://www.wikidata.org/wiki/Q27727004
1537-7857,Journal of political marketing,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wplm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wplm20,,https://www.tandfonline.com/toc/wplm20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15758616
0960-085X,European journal of information systems,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tjis20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tjis20,https://m.facebook.com/profile.php?id=113301378680527,https://www.tandfonline.com/toc/tjis20/current,,Operational Research Society,,https://www.theorsociety.com/,,,,,https://www.wikidata.org/wiki/Q127929
0092-2013,Teaching political science,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q27717123
1742-6855,Asia Pacific journal of education,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cape20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cape20,,https://www.tandfonline.com/toc/cape20/current,,"National Institute of Education, Singapore",,http://www.nie.edu.sg/,,,,,https://www.wikidata.org/wiki/Q15755858
1040-8444,Critical reviews in toxicology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=itxc20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=itxc20,,https://www.tandfonline.com/toc/itxc20/current,,,,,,,,,https://www.wikidata.org/wiki/Q3562267
1353-7113,Nationalism & ethnic politics,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15764595
0362-3319,The Social science journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ussj20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ussj20,,https://www.tandfonline.com/toc/ussj20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15756493
0950-3153,Practice,,,,,,,,,,,,,,https://www.wikidata.org/wiki/Q15751788
1464-9373,Inter-Asia cultural studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=riac20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=riac20,,https://www.tandfonline.com/toc/riac20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15716280
0891-1762,Journal of global marketing,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wglo20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wglo20,,https://www.tandfonline.com/toc/wglo20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15764396
1356-9325,Journal of Latin American cultural studies,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=cjla20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=cjla20,https://www.facebook.com/jlacs.travesia/,https://www.tandfonline.com/toc/cjla20/current,,,,,,,,https://twitter.com/j_lacs?lang=en,https://www.wikidata.org/wiki/Q15817137
1472-4049,Journal of ecotourism,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=reco20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=reco20,,https://www.tandfonline.com/toc/reco20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15755384
1533-2705,Journal of teaching in the addictions,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=wtad20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=wtad20,,https://www.tandfonline.com/toc/wtad20/current,,International Coalition for Addiction Studies Education (INCASE),,http://incase-edu.net/default.aspx,,,,,https://www.wikidata.org/wiki/Q15755864
2168-1015,Journal of industrial and production engineering,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tjci21,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tjci21,,https://www.tandfonline.com/toc/tjci21/current,,Chinese Institute of Industrial Engineers,,http://www.jciie.ciie.org.tw/ojs/index.php/jciie,,,,https://twitter.com/JIPEtweets,https://www.wikidata.org/wiki/Q63871704
1573-062X,Urban water journal,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=nurw20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=nurw20,,https://www.tandfonline.com/toc/nurw20/current,,International Association for Hydro-Environment Engineering and Research,,http://www.iahr.org/,,,,,https://www.wikidata.org/wiki/Q15760041
1687-4048,HBRC journal (Print),HBRC journal,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=thbr20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=thbr20,,https://www.tandfonline.com/toc/thbr20/current,,,,,,,,,https://www.wikidata.org/wiki/Q50521831
0091-3367,Journal of advertising,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=ujoa20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=ujoa20,,https://www.tandfonline.com/toc/ujoa20/current,https://www.linkedin.com/company/journal-of-advertising,American Academy of Advertising,,http://www.aaasite.org/,,,,,https://www.wikidata.org/wiki/Q6294736
1052-7001,Journal of housing research,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rjrh20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rjrh20,,https://www.tandfonline.com/toc/rjrh20/current,,American Real Estate Society,,https://www.aresnet.org/,,,,,https://www.wikidata.org/wiki/Q15767325
1521-3269,Media psychology,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hmep20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hmep20,https://www.facebook.com/MediaPsychology/,https://www.tandfonline.com/toc/hmep20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15753951
1364-2812,Philosophical magazine,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tphm20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tphm20,,https://www.tandfonline.com/toc/tphm20/current,,,,,,,,https://twitter.com/philosmag,https://www.wikidata.org/wiki/Q1973202
1364-5145,Studies in travel writing,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=rstw20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=rstw20,,https://www.tandfonline.com/toc/rstw20/current,,,,,,,,,https://www.wikidata.org/wiki/Q15755278
2043-0795,Journal of sustainable finance & investment,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=tsfi20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=tsfi20,,https://www.tandfonline.com/toc/tsfi20/current,,,,,,,,,https://www.wikidata.org/wiki/Q63871721
1064-1963,Clinical and experimental hypertension,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=iceh20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=iceh20,,https://www.tandfonline.com/toc/iceh20/current,,,,,,,,,https://www.wikidata.org/wiki/Q5133806
1555-1393,Visual communication quarterly,,https://www.tandfonline.com/action/authorSubmission?show=instructions&journalCode=hvcq20,https://www.tandfonline.com/action/journalInformation?show=editorialBoard&journalCode=hvcq20,https://www.facebook.com/vcquarterly/,https://www.tandfonline.com/toc/hvcq20/current,,,,,,,,https://twitter.com/viscommq?lang=en,https://www.wikidata.org/wiki/Q15817461
